Date & Time Stamp,SpeedAvg,SpeedMax,DirectionAvg,TemperatureAvg,TemperatureMax,PressureAvg,PressureMax,HumidtyAvg,HumityMax,height
1/12/2017 15:10,3.3,4.7,95,18.2,18.4,792.0,792.2,82.4,85.5,10
1/12/2017 15:20,3.6,7.2,95,18.2,18.4,792.2,792.6,82.4,84.8,10
1/12/2017 15:30,2.1,5.6,94,18.3,18.4,792.2,792.2,83.2,85.1,10
1/12/2017 15:40,1.6,4.0,100,18.3,18.4,791.9,792.2,86.1,87.9,10
1/12/2017 15:50,3.3,5.6,91,17.9,18.1,791.5,791.8,85.0,90.1,10
1/12/2017 16:00,2.8,5.6,96,17.8,18.1,791.5,791.8,88.9,90.8,10
1/12/2017 16:10,1.6,3.3,95,17.9,18.4,791.7,791.8,88.7,90.3,10
1/12/2017 16:20,1.6,3.3,109,17.9,18.1,791.5,791.8,90.1,91.3,10
1/12/2017 16:30,1.5,3.3,110,17.4,17.6,791.4,791.8,90.6,91.5,10
1/12/2017 16:40,1.7,3.3,98,17.1,17.3,791.4,791.8,89.7,91.5,10
1/12/2017 16:50,1.8,4.0,91,17.2,17.6,791.8,792.2,88.1,89.6,10
1/12/2017 17:00,1.5,3.3,97,17.3,17.6,791.8,792.2,89.6,90.5,10
1/12/2017 17:10,0.5,1.7,93,17.4,17.6,791.8,792.2,89.1,90.5,10
1/12/2017 17:20,1.1,2.5,97,17.4,17.6,791.9,792.2,90.2,92.0,10
1/12/2017 17:30,1.8,3.3,115,16.9,17.3,791.8,792.2,92.0,93.5,10
1/12/2017 17:40,1.5,2.5,119,16.5,16.7,791.8,791.8,92.5,93.8,10
1/12/2017 17:50,1.3,2.5,64,16.5,16.7,791.8,792.2,92.3,93.5,10
1/12/2017 18:00,2.2,3.3,307,16.5,16.7,791.8,792.2,94.1,94.8,10
1/12/2017 18:10,3.1,4.7,50,16.3,16.5,791.8,792.2,95.3,96.1,10
1/12/2017 18:20,2.5,3.3,62,16.1,16.2,791.8,792.2,95.4,95.8,10
1/12/2017 18:30,2.5,4.0,61,16.1,16.2,791.9,792.2,95.8,96.4,10
1/12/2017 18:40,2.7,4.0,50,16.0,16.2,792.2,792.2,96.2,96.6,10
1/12/2017 18:50,2.3,4.0,50,16.0,16.2,792.2,792.2,96.4,96.9,10
1/12/2017 19:00,1.8,2.5,56,16.0,16.2,792.3,792.6,96.4,96.9,10
1/12/2017 19:10,1.5,2.5,42,15.9,15.9,792.4,792.6,95.8,96.4,10
1/12/2017 19:20,1.2,2.5,68,15.8,15.9,792.6,792.6,95.2,95.8,10
1/12/2017 19:30,1.0,1.7,66,15.8,15.9,792.7,793.0,94.7,95.3,10
1/12/2017 19:40,1.0,1.7,63,15.9,15.9,792.8,793.0,94.6,95.1,10
1/12/2017 19:50,1.1,1.7,71,15.9,15.9,793.1,793.0,94.7,95.1,10
1/12/2017 20:00,1.2,2.5,75,16.0,16.2,793.2,793.7,94.8,95.1,10
1/12/2017 20:10,2.0,2.5,73,16.0,16.2,793.4,793.7,94.8,95.3,10
1/12/2017 20:20,1.7,3.3,53,16.0,16.2,793.5,793.7,95.3,96.1,10
1/12/2017 20:30,1.2,1.7,65,16.0,15.9,793.6,793.7,95.8,96.6,10
1/12/2017 20:40,1.2,2.5,37,15.9,15.9,793.6,794.1,96.6,97.1,10
1/12/2017 20:50,0.7,1.7,357,15.6,15.9,793.6,794.1,96.0,96.9,10
1/12/2017 21:00,0.9,1.7,63,15.7,15.6,793.6,794.1,95.1,95.6,10
1/12/2017 21:10,0.8,1.0,63,15.8,15.9,793.6,794.1,94.4,95.1,10
1/12/2017 21:20,0.9,1.7,85,15.9,15.9,793.6,794.1,94.5,95.6,10
1/12/2017 21:30,1.3,1.7,92,15.7,15.9,793.6,793.7,90.9,95.1,10
1/12/2017 21:40,0.6,1.7,92,15.9,15.9,793.6,794.1,90.5,91.8,10
1/12/2017 21:50,0.9,2.5,95,15.8,15.9,793.6,794.1,91.0,92.0,10
1/12/2017 22:00,1.8,3.3,104,15.7,15.9,793.6,793.7,86.7,92.8,10
1/12/2017 22:10,1.4,2.5,97,16.1,16.5,793.6,793.7,77.4,84.4,10
1/12/2017 22:20,1.5,2.5,99,16.2,16.2,793.6,793.7,78.5,81.2,10
1/12/2017 22:30,1.1,1.7,99,16.0,16.2,793.6,793.7,74.0,80.2,10
1/12/2017 22:40,1.6,2.5,95,16.4,16.5,793.6,793.7,68.0,71.0,10
1/12/2017 22:50,1.7,2.5,97,16.5,16.7,793.6,793.7,63.2,66.9,10
1/12/2017 23:00,1.9,2.5,101,16.5,16.7,793.6,793.7,70.2,79.9,10
1/12/2017 23:10,2.0,2.5,102,16.1,16.2,793.4,793.7,69.8,78.2,10
1/12/2017 23:20,2.6,4.0,103,16.0,16.2,793.3,793.7,78.4,90.5,10
1/12/2017 23:30,2.3,3.3,101,15.9,16.2,793.2,793.7,73.0,78.4,10
1/12/2017 23:40,2.5,3.3,100,16.2,16.5,793.2,793.7,70.6,74.3,10
1/12/2017 23:50,2.3,3.3,100,16.2,16.5,793.1,793.7,73.3,75.5,10
1/13/2017 0:00,2.4,3.3,98,16.2,16.5,793.1,793.7,70.5,75.9,10
1/13/2017 0:10,3.0,4.0,101,16.2,16.2,793.1,793.0,73.1,75.9,10
1/13/2017 0:20,3.3,4.0,102,16.0,16.2,793.0,793.0,78.2,84.6,10
1/13/2017 0:30,3.7,4.7,101,16.1,16.2,792.8,793.0,78.0,81.2,10
1/13/2017 0:40,3.8,4.7,100,16.0,16.2,792.7,793.0,82.7,84.2,10
1/13/2017 0:50,3.7,4.7,99,16.0,16.2,792.7,793.0,81.4,82.8,10
1/13/2017 1:00,3.0,4.7,98,16.0,16.2,792.7,793.0,81.1,82.6,10
1/13/2017 1:10,2.8,4.0,98,16.0,16.2,792.7,793.0,82.2,83.0,10
1/13/2017 1:20,3.1,4.0,97,16.0,15.9,792.7,792.6,81.7,82.6,10
1/13/2017 1:30,2.9,4.0,98,16.0,15.9,792.6,792.6,81.5,82.1,10
1/13/2017 1:40,3.6,4.7,97,16.0,15.9,792.4,792.6,82.4,83.3,10
1/13/2017 1:50,3.5,4.0,96,15.9,15.9,792.3,792.6,83.1,84.4,10
1/13/2017 2:00,3.2,4.0,96,15.8,15.9,792.2,792.6,83.4,84.4,10
1/13/2017 2:10,2.6,4.0,97,15.7,15.9,792.1,792.2,84.2,86.0,10
1/13/2017 2:20,2.4,4.0,97,15.6,15.6,791.9,792.2,86.0,87.2,10
1/13/2017 2:30,2.4,4.0,99,15.6,15.6,791.8,792.2,86.1,87.4,10
1/13/2017 2:40,3.8,4.7,99,15.6,15.6,791.8,792.2,86.8,87.4,10
1/13/2017 2:50,4.3,4.7,100,15.6,15.6,791.8,792.2,87.2,87.9,10
1/13/2017 3:00,4.1,4.7,102,15.6,15.6,791.9,792.2,87.5,89.8,10
1/13/2017 3:10,4.3,4.7,104,15.3,15.3,791.8,792.2,91.0,92.3,10
1/13/2017 3:20,3.8,4.7,103,15.3,15.3,791.8,792.2,89.9,91.5,10
1/13/2017 3:30,3.9,4.7,102,15.4,15.3,791.9,792.2,89.3,89.8,10
1/13/2017 3:40,4.0,4.7,103,15.4,15.3,792.0,792.2,89.4,90.1,10
1/13/2017 3:50,3.5,4.0,103,15.4,15.3,792.0,792.2,90.1,91.0,10
1/13/2017 4:00,3.8,4.7,103,15.3,15.3,791.9,792.2,90.5,91.3,10
1/13/2017 4:10,4.2,4.7,102,15.2,15.3,791.8,792.2,91.7,95.1,10
1/13/2017 4:20,4.3,4.7,99,15.2,15.3,791.8,792.2,95.9,96.9,10
1/13/2017 4:30,5.0,5.6,98,14.9,15.3,791.8,791.8,96.0,96.9,10
1/13/2017 4:40,5.1,7.2,98,14.9,15.1,791.8,792.2,91.7,94.8,10
1/13/2017 4:50,4.4,7.2,98,14.9,15.1,791.8,791.8,91.0,92.0,10
1/13/2017 5:00,4.5,6.3,97,14.9,15.3,791.8,791.8,91.8,93.8,10
1/13/2017 5:10,5.1,6.3,96,14.8,15.1,791.7,791.8,93.1,94.3,10
1/13/2017 5:20,4.8,6.3,95,14.6,14.8,791.7,791.8,94.1,94.5,10
1/13/2017 5:30,3.8,5.6,97,14.6,14.8,791.7,791.8,93.5,94.5,10
1/13/2017 5:40,3.7,5.6,98,14.5,14.8,791.7,791.8,93.2,93.8,10
1/13/2017 5:50,3.8,5.6,98,14.6,14.8,791.8,791.8,93.3,94.0,10
1/13/2017 6:00,3.9,5.6,97,14.6,15.1,791.8,791.8,94.0,95.8,10
1/13/2017 6:10,3.9,5.6,95,14.7,15.1,791.8,792.2,96.4,96.9,10
1/13/2017 6:20,3.5,4.7,96,14.4,14.5,791.8,792.2,95.6,96.6,10
1/13/2017 6:30,4.3,6.3,95,14.5,14.8,791.8,792.2,95.4,96.6,10
1/13/2017 6:40,4.5,6.3,98,14.4,14.8,791.9,792.2,91.4,93.3,10
1/13/2017 6:50,5.2,6.3,98,14.7,14.8,792.2,792.2,88.1,92.5,10
1/13/2017 7:00,6.1,7.2,98,14.9,15.1,792.2,792.6,85.5,86.5,10
1/13/2017 7:10,5.7,7.2,98,14.9,15.1,792.5,792.6,84.8,86.2,10
1/13/2017 7:20,6.1,7.2,97,14.9,15.1,792.7,793.0,83.9,85.5,10
1/13/2017 7:30,5.8,7.2,97,14.9,15.1,792.7,793.0,84.4,86.2,10
1/13/2017 7:40,5.8,6.3,96,15.1,15.3,792.9,793.0,84.6,86.2,10
1/13/2017 7:50,6.1,7.2,96,15.3,15.3,793.1,793.7,83.8,84.4,10
1/13/2017 8:00,6.8,7.8,97,15.4,15.6,793.2,793.7,83.1,83.9,10
1/13/2017 8:10,6.2,7.2,96,15.4,15.6,793.4,793.7,82.9,83.7,10
1/13/2017 8:20,6.2,7.2,95,15.5,15.6,793.6,794.1,82.0,83.3,10
1/13/2017 8:30,5.8,6.3,96,15.6,15.6,793.6,794.1,81.9,82.8,10
1/13/2017 8:40,5.0,6.3,93,15.7,15.9,793.9,794.5,80.8,83.0,10
1/13/2017 8:50,4.2,6.3,91,15.8,15.9,794.0,794.5,80.0,81.2,10
1/13/2017 9:00,4.7,6.3,91,15.8,15.9,793.9,794.5,79.9,80.8,10
1/13/2017 9:10,4.7,6.3,91,16.0,15.9,793.9,794.5,79.4,80.8,10
1/13/2017 9:20,4.5,6.3,89,16.2,16.2,793.9,794.5,78.9,81.5,10
1/13/2017 9:30,4.9,7.2,88,16.2,16.5,793.9,794.1,77.9,79.5,10
1/13/2017 9:40,4.7,7.8,88,16.6,16.7,793.9,794.1,77.6,79.5,10
1/13/2017 9:50,4.6,7.2,88,16.8,17.0,793.9,794.1,76.1,77.6,10
1/13/2017 10:00,4.7,7.2,85,16.9,17.0,793.9,794.1,74.1,76.3,10
1/13/2017 10:10,4.3,7.2,86,17.2,17.3,793.9,794.5,74.0,76.3,10
1/13/2017 10:20,3.8,7.2,86,17.4,17.6,793.9,794.5,71.8,74.5,10
1/13/2017 10:30,4.4,7.2,88,17.6,17.9,793.9,794.5,72.1,75.1,10
1/13/2017 10:40,4.3,7.2,91,17.6,17.9,793.9,794.1,71.9,73.9,10
1/13/2017 10:50,4.1,6.3,95,18.1,18.4,793.9,794.5,70.1,73.3,10
1/13/2017 11:00,3.9,6.3,87,18.3,18.4,794.0,794.5,66.7,70.2,10
1/13/2017 11:10,4.3,7.2,85,18.7,19.3,794.1,794.5,60.4,64.4,10
1/13/2017 11:20,4.9,7.8,83,19.0,19.3,794.2,794.5,55.2,59.7,10
1/13/2017 11:30,5.8,8.5,85,19.1,19.3,793.9,794.5,51.8,53.4,10
1/13/2017 11:40,5.0,8.5,86,19.3,19.6,793.9,794.5,52.2,54.0,10
1/13/2017 11:50,6.0,9.3,86,19.3,19.6,793.7,794.1,49.6,52.5,10
1/13/2017 12:00,6.5,11.0,89,19.5,19.6,793.6,794.1,48.7,51.3,10
1/13/2017 12:10,5.2,7.8,88,19.6,19.8,793.6,794.1,50.5,52.0,10
1/13/2017 12:20,5.4,8.5,86,19.9,20.1,793.6,794.1,47.8,51.0,10
1/13/2017 12:30,5.1,8.5,85,19.9,20.1,793.6,794.1,46.8,48.6,10
1/13/2017 12:40,5.5,8.5,86,20.1,20.1,793.6,794.1,45.8,47.5,10
1/13/2017 12:50,6.4,10.1,86,20.0,20.1,793.3,793.7,47.5,50.0,10
1/13/2017 13:00,5.8,8.5,88,20.1,20.1,793.2,793.7,47.2,49.1,10
1/13/2017 13:10,6.0,10.1,82,20.2,20.7,793.1,793.7,49.2,53.0,10
1/13/2017 13:20,5.7,9.3,84,20.3,20.4,793.1,793.0,49.1,52.4,10
1/13/2017 13:30,6.0,9.3,79,20.3,20.4,792.9,793.0,52.4,54.6,10
1/13/2017 13:40,6.3,9.3,80,20.3,20.4,792.7,793.0,51.9,53.7,10
1/13/2017 13:50,5.5,7.8,82,20.4,20.7,792.7,793.0,53.0,54.6,10
1/13/2017 14:00,5.9,8.5,81,20.4,20.7,792.7,793.0,50.9,53.0,10
1/13/2017 14:10,5.9,8.5,83,20.4,20.7,792.6,792.6,51.4,53.7,10
1/13/2017 14:20,5.7,8.5,82,20.3,20.4,792.4,792.6,54.2,57.8,10
1/13/2017 14:30,5.7,9.3,81,20.3,20.7,792.3,792.6,54.2,56.7,10
1/13/2017 14:40,6.3,7.8,84,20.4,20.7,792.2,792.6,53.6,57.1,10
1/13/2017 14:50,5.6,8.5,81,20.4,20.7,792.2,792.2,54.9,59.8,10
1/13/2017 15:00,6.2,9.3,79,20.4,20.7,792.1,792.2,56.6,61.0,10
1/13/2017 15:10,5.3,8.5,77,20.1,20.1,791.8,792.2,60.9,69.8,10
1/13/2017 15:20,4.5,7.8,76,20.0,20.1,791.8,792.2,66.3,75.9,10
1/13/2017 15:30,4.4,7.2,66,19.6,20.1,791.8,792.2,72.0,80.4,10
1/13/2017 15:40,4.4,7.8,68,19.1,19.6,791.6,791.8,73.9,83.0,10
1/13/2017 15:50,5.9,8.5,79,19.6,19.8,791.5,791.8,65.7,72.5,10
1/13/2017 16:00,5.5,7.8,80,19.8,19.8,791.4,791.8,65.2,72.5,10
1/13/2017 16:10,5.5,7.8,81,19.5,19.6,791.4,791.8,66.7,70.8,10
1/13/2017 16:20,6.0,8.5,82,19.5,19.6,791.4,791.8,64.3,70.8,10
1/13/2017 16:30,5.9,9.3,82,19.4,19.6,791.4,791.8,66.9,70.8,10
1/13/2017 16:40,4.9,7.8,78,19.2,19.6,791.4,791.8,71.4,74.3,10
1/13/2017 16:50,3.5,6.3,76,19.0,19.3,791.5,791.8,75.9,78.4,10
1/13/2017 17:00,3.3,4.7,64,18.6,19.0,791.5,791.8,80.9,84.8,10
1/13/2017 17:10,2.9,4.7,57,17.9,18.1,791.1,791.4,86.2,88.4,10
1/13/2017 17:20,3.0,4.7,60,17.3,17.6,791.0,791.4,88.7,90.3,10
1/13/2017 17:30,2.8,4.7,59,17.0,17.3,790.9,791.0,90.4,91.5,10
1/13/2017 17:40,2.7,4.7,61,16.8,17.0,791.0,791.0,90.9,92.3,10
1/13/2017 17:50,2.9,4.7,55,16.7,16.7,791.0,791.0,91.7,93.3,10
1/13/2017 18:00,2.4,4.0,70,16.5,16.7,791.0,791.0,93.3,94.0,10
1/13/2017 18:10,2.4,4.0,80,16.5,16.7,791.0,791.0,93.3,94.3,10
1/13/2017 18:20,2.5,4.0,80,16.6,16.7,791.0,791.4,91.2,93.0,10
1/13/2017 18:30,1.8,3.3,91,16.7,17.0,791.0,791.4,92.1,94.3,10
1/13/2017 18:40,1.2,3.3,93,16.7,17.0,791.3,791.4,94.7,95.6,10
1/13/2017 18:50,1.2,2.5,78,16.5,16.7,791.4,791.4,93.2,94.5,10
1/13/2017 19:00,1.1,2.5,74,16.2,16.5,791.4,791.8,91.9,93.3,10
1/13/2017 19:10,0.9,1.7,82,16.4,16.5,791.4,791.8,92.2,93.5,10
1/13/2017 19:20,1.2,2.5,86,16.4,16.5,791.6,791.8,93.0,93.8,10
1/13/2017 19:30,2.3,4.0,74,16.4,16.5,791.8,791.8,90.8,92.5,10
1/13/2017 19:40,3.0,4.0,74,16.5,16.7,791.8,792.2,88.5,90.1,10
1/13/2017 19:50,3.4,4.0,74,16.6,16.7,792.1,792.2,88.7,89.1,10
1/13/2017 20:00,2.9,4.0,79,16.7,16.7,792.2,792.2,88.6,89.3,10
1/13/2017 20:10,2.6,3.3,82,16.5,16.7,792.2,792.2,89.6,90.5,10
1/13/2017 20:20,2.2,3.3,83,16.4,16.5,792.2,792.6,90.7,91.3,10
1/13/2017 20:30,4.5,5.6,85,17.2,18.1,792.2,792.6,74.2,91.5,10
1/13/2017 20:40,4.7,5.6,86,18.1,18.7,792.5,792.6,61.1,72.1,10
1/13/2017 20:50,4.8,5.6,86,18.6,18.7,792.7,793.0,51.6,55.5,10
1/13/2017 21:00,5.7,6.3,84,18.7,19.0,792.7,793.0,49.7,51.0,10
1/13/2017 21:10,5.1,6.3,85,18.5,18.7,792.7,793.0,53.3,61.0,10
1/13/2017 21:20,4.8,6.3,85,18.1,18.1,792.7,793.0,60.1,63.3,10
1/13/2017 21:30,5.6,6.3,84,18.1,18.1,792.7,793.0,59.6,63.3,10
1/13/2017 21:40,4.9,6.3,85,17.8,18.1,792.7,792.6,63.4,70.2,10
1/13/2017 21:50,4.1,5.6,85,17.6,17.9,792.7,792.6,66.7,75.5,10
1/13/2017 22:00,1.8,3.3,91,17.0,17.3,792.6,792.6,76.4,82.1,10
1/13/2017 22:10,2.3,4.0,92,16.7,16.7,792.2,792.6,76.5,81.0,10
1/13/2017 22:20,2.7,4.0,98,16.6,16.7,792.2,792.2,78.0,85.3,10
1/13/2017 22:30,2.8,4.0,101,16.1,16.5,792.2,792.2,82.9,85.8,10
1/13/2017 22:40,3.3,4.0,102,15.8,15.9,792.0,792.2,87.5,93.0,10
1/13/2017 22:50,3.6,4.7,104,15.4,15.6,791.8,792.2,91.1,93.3,10
1/13/2017 23:00,4.1,5.6,104,15.6,15.6,791.8,792.2,92.0,95.3,10
1/13/2017 23:10,4.7,5.6,103,15.6,15.6,791.8,791.8,96.3,97.4,10
1/13/2017 23:20,4.3,5.6,101,15.0,15.3,791.7,791.8,96.4,97.1,10
1/13/2017 23:30,3.6,5.6,101,14.6,15.1,791.4,791.8,93.7,97.1,10
1/13/2017 23:40,3.2,4.7,102,14.8,15.1,791.4,791.8,91.8,95.6,10
1/13/2017 23:50,3.4,4.7,101,15.0,15.3,791.4,791.8,93.8,95.6,10
1/14/2017 0:00,3.8,4.7,100,14.9,15.3,791.3,791.4,88.1,91.0,10
1/14/2017 0:10,3.6,5.6,99,15.8,16.2,791.3,791.4,79.8,84.2,10
1/14/2017 0:20,4.2,4.7,100,15.6,16.2,791.3,791.4,86.2,88.6,10
1/14/2017 0:30,4.7,5.6,100,15.3,15.6,791.1,791.4,88.2,90.8,10
1/14/2017 0:40,4.4,5.6,100,15.6,15.9,791.0,791.4,85.5,88.4,10
1/14/2017 0:50,4.8,6.3,99,16.1,16.2,791.0,791.4,82.2,85.1,10
1/14/2017 1:00,4.9,6.3,98,16.0,15.9,791.0,791.4,85.7,87.4,10
1/14/2017 1:10,4.2,6.3,99,16.0,16.2,791.0,791.4,87.2,91.0,10
1/14/2017 1:20,4.4,6.3,98,15.8,15.9,791.0,791.4,92.1,94.0,10
1/14/2017 1:30,5.2,7.2,98,15.8,15.9,790.9,791.0,91.8,93.8,10
1/14/2017 1:40,5.0,6.3,98,15.6,15.9,790.7,791.0,93.0,93.8,10
1/14/2017 1:50,4.5,6.3,97,15.5,15.6,790.5,790.7,94.0,94.5,10
1/14/2017 2:00,3.8,5.6,96,15.4,15.3,790.4,790.7,93.9,94.8,10
1/14/2017 2:10,4.1,6.3,96,15.3,15.3,790.2,790.7,94.5,95.1,10
1/14/2017 2:20,4.9,7.2,97,15.4,15.3,790.1,790.7,92.4,93.8,10
1/14/2017 2:30,4.7,7.2,98,15.3,15.3,790.1,790.3,92.9,93.8,10
1/14/2017 2:40,4.3,6.3,97,15.3,15.3,790.1,790.3,93.9,94.5,10
1/14/2017 2:50,4.4,5.6,96,15.3,15.3,790.1,790.3,94.7,95.1,10
1/14/2017 3:00,5.3,6.3,95,15.1,15.3,790.1,790.3,94.0,95.1,10
1/14/2017 3:10,5.1,5.6,95,15.0,15.3,790.1,790.3,91.8,93.0,10
1/14/2017 3:20,5.1,5.6,95,15.2,15.3,790.1,790.3,91.7,92.5,10
1/14/2017 3:30,5.6,6.3,93,15.4,15.3,790.1,790.3,91.2,92.0,10
1/14/2017 3:40,6.1,7.2,92,15.5,15.6,790.1,790.7,89.6,91.0,10
1/14/2017 3:50,6.0,7.2,93,15.5,15.6,790.1,790.7,90.4,93.0,10
1/14/2017 4:00,6.1,7.2,91,15.3,15.3,790.1,790.3,93.7,95.6,10
1/14/2017 4:10,6.1,7.2,89,15.3,15.6,790.1,790.3,96.5,97.9,10
1/14/2017 4:20,6.4,7.2,85,15.1,15.3,790.1,790.3,97.7,98.2,10
1/14/2017 4:30,6.7,7.8,83,14.9,15.1,790.0,790.3,98.1,98.5,10
1/14/2017 4:40,7.0,7.8,83,14.6,15.1,789.9,790.3,97.9,98.7,10
1/14/2017 4:50,6.9,7.8,88,14.5,14.8,789.8,790.3,93.8,97.7,10
1/14/2017 5:00,6.8,7.8,92,14.9,15.1,790.0,790.3,90.5,93.0,10
1/14/2017 5:10,6.9,7.8,93,14.9,15.1,790.1,790.3,91.2,92.5,10
1/14/2017 5:20,6.8,7.8,93,14.9,15.1,790.1,790.3,90.7,92.5,10
1/14/2017 5:30,7.2,8.5,93,14.8,15.1,790.1,790.3,90.6,91.3,10
1/14/2017 5:40,6.9,7.8,93,14.8,15.1,790.1,790.3,91.0,91.5,10
1/14/2017 5:50,6.5,7.8,93,14.8,15.1,790.1,790.3,91.2,91.8,10
1/14/2017 6:00,7.0,9.3,93,14.8,15.1,790.1,790.7,90.5,91.5,10
1/14/2017 6:10,6.9,8.5,93,14.8,15.1,790.2,790.7,90.7,91.8,10
1/14/2017 6:20,6.7,8.5,92,14.7,14.8,790.5,790.7,91.3,92.0,10
1/14/2017 6:30,6.9,7.8,91,14.7,14.8,790.6,790.7,91.0,92.0,10
1/14/2017 6:40,7.1,7.8,91,14.8,15.1,790.6,791.0,90.4,91.0,10
1/14/2017 6:50,6.9,7.8,90,14.8,15.1,790.8,791.0,90.5,91.0,10
1/14/2017 7:00,6.9,7.8,90,14.7,14.8,790.9,791.0,90.6,91.0,10
1/14/2017 7:10,6.2,7.2,91,14.6,14.8,791.0,791.4,90.8,91.3,10
1/14/2017 7:20,6.2,7.2,90,14.6,14.8,791.0,791.4,90.5,91.3,10
1/14/2017 7:30,6.3,7.2,89,14.7,14.8,791.2,791.4,89.8,90.3,10
1/14/2017 7:40,6.4,7.2,90,14.7,14.8,791.4,791.8,89.0,89.8,10
1/14/2017 7:50,6.6,7.8,89,14.7,14.8,791.5,791.8,88.0,89.6,10
1/14/2017 8:00,7.0,7.8,90,14.9,15.1,791.8,792.2,85.5,86.9,10
1/14/2017 8:10,7.3,8.5,90,15.1,15.3,791.8,792.2,83.6,85.1,10
1/14/2017 8:20,6.9,8.5,90,15.1,15.3,792.0,792.2,82.9,84.6,10
1/14/2017 8:30,6.6,9.3,91,15.1,15.3,792.2,792.2,82.5,85.1,10
1/14/2017 8:40,7.1,10.1,91,15.3,15.3,792.2,792.2,81.7,85.8,10
1/14/2017 8:50,7.0,8.5,91,15.5,15.6,792.2,792.6,80.5,83.7,10
1/14/2017 9:00,7.4,9.3,91,15.7,15.9,792.2,792.6,78.9,82.4,10
1/14/2017 9:10,7.1,9.3,91,15.9,16.2,792.2,792.6,75.9,81.0,10
1/14/2017 9:20,7.8,11.9,91,16.2,16.2,792.2,792.2,71.6,75.9,10
1/14/2017 9:30,7.2,10.1,90,16.2,16.5,792.2,792.2,72.7,78.2,10
1/14/2017 9:40,5.0,7.8,91,16.5,16.7,792.2,792.2,74.0,76.5,10
1/14/2017 9:50,5.2,7.2,92,16.7,17.0,792.3,792.6,73.4,75.5,10
1/14/2017 10:00,5.2,7.8,89,16.9,17.0,792.3,792.6,72.5,75.3,10
1/14/2017 10:10,5.8,7.8,87,17.0,17.0,792.3,792.6,71.8,75.3,10
1/14/2017 10:20,5.9,9.3,88,17.5,17.9,792.3,792.6,64.6,71.2,10
1/14/2017 10:30,6.2,10.1,89,18.0,18.1,792.4,792.6,59.1,62.6,10
1/14/2017 10:40,7.2,10.1,88,18.1,18.4,792.3,792.6,55.7,58.5,10
1/14/2017 10:50,7.2,11.0,87,18.1,18.4,792.5,792.6,51.9,56.4,10
1/14/2017 11:00,7.1,11.0,87,18.3,18.7,792.6,792.6,52.5,54.4,10
1/14/2017 11:10,7.5,10.1,88,18.3,18.4,792.6,792.6,50.3,53.1,10
1/14/2017 11:20,8.1,11.9,89,18.6,18.7,792.6,792.6,49.8,53.7,10
1/14/2017 11:30,7.6,11.0,87,18.6,19.0,792.5,792.6,51.2,53.0,10
1/14/2017 11:40,7.3,11.0,89,18.7,19.0,792.5,792.6,51.5,53.8,10
1/14/2017 11:50,7.0,10.1,89,19.0,19.3,792.3,792.6,51.8,53.8,10
1/14/2017 12:00,6.1,10.1,85,19.3,19.6,792.2,792.6,50.2,52.4,10
1/14/2017 12:10,6.4,11.0,88,19.3,19.6,792.2,792.2,51.6,53.0,10
1/14/2017 12:20,7.7,11.9,83,19.3,19.6,791.9,792.2,52.4,53.4,10
1/14/2017 12:30,7.3,11.0,83,19.2,19.6,791.7,792.2,51.0,53.0,10
1/14/2017 12:40,7.6,11.9,86,19.4,19.6,791.7,791.8,50.4,53.1,10
1/14/2017 12:50,6.6,11.0,83,19.6,19.8,791.6,791.8,54.3,55.3,10
1/14/2017 13:00,6.9,11.0,78,19.6,19.8,791.4,791.8,54.9,56.5,10
1/14/2017 13:10,6.7,11.0,82,20.0,20.1,791.3,791.8,51.9,54.4,10
1/14/2017 13:20,7.3,11.0,85,19.6,19.8,791.1,791.4,52.7,54.0,10
1/14/2017 13:30,6.3,11.0,83,20.1,20.4,791.2,791.4,52.0,55.6,10
1/14/2017 13:40,7.1,11.0,79,19.9,20.1,791.0,791.4,51.5,56.2,10
1/14/2017 13:50,7.0,11.0,82,19.9,20.1,790.9,791.0,53.0,59.5,10
1/14/2017 14:00,6.3,10.1,83,20.0,20.1,790.9,791.0,53.9,57.9,10
1/14/2017 14:10,6.3,10.1,80,20.0,20.1,790.8,791.0,53.7,55.3,10
1/14/2017 14:20,6.1,10.1,80,20.1,20.4,790.7,791.0,54.5,57.9,10
1/14/2017 14:30,6.7,11.9,82,20.1,20.4,790.7,791.0,52.4,57.3,10
1/14/2017 14:40,5.7,10.1,80,20.1,20.4,790.7,791.0,49.7,52.4,10
1/14/2017 14:50,6.9,11.9,81,20.1,20.1,790.6,791.0,49.8,54.1,10
1/14/2017 15:00,7.2,11.0,80,20.0,20.1,790.5,791.0,49.7,55.3,10
1/14/2017 15:10,7.2,10.1,80,19.8,20.1,790.5,790.7,51.4,57.0,10
1/14/2017 15:20,7.4,10.1,79,19.5,19.6,790.3,790.7,55.8,60.8,10
1/14/2017 15:30,7.2,9.3,79,19.6,19.8,790.3,790.7,52.3,57.0,10
1/14/2017 15:40,6.9,9.3,79,19.6,19.8,790.4,790.7,53.2,56.5,10
1/14/2017 15:50,6.7,9.3,79,19.4,19.6,790.4,790.7,55.9,59.5,10
1/14/2017 16:00,6.4,8.5,78,19.5,19.6,790.4,790.7,55.8,60.5,10
1/14/2017 16:10,6.9,8.5,79,19.3,19.6,790.2,790.7,56.3,62.0,10
1/14/2017 16:20,6.6,9.3,79,19.5,19.6,790.2,790.7,53.7,63.3,10
